flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.128-192.168.21.70-45462-80,192.168.21.128,192.168.21.70,45462,80,107,48,59,118785980.0,1.2291666666666667,0,0,59,107,0,0,0,0,1683783377330186.0,1683783496116166.0,0,0,0,0,4.966916129327721e-07,2.4413655550932865e-07,2.525550574234434e-07,5.05531039942e-05,4.15200514404e-05,9.0330525538e-06,5,4,0,50,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-49230,192.168.21.70,192.168.21.128,80,49230,53,26,27,116006747.0,1.0384615384615383,0,0,27,53,0,0,0,0,1682566576983061.0,1682566692989808.0,0,0,0,0,2.3274508335278122e-07,1.1206244754022801e-07,1.2068263581255322e-07,3.5360012293e-05,3.08085528852e-05,4.5514594077e-06,6,5,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-45462-80,192.168.21.128,192.168.21.70,45462,80,107,51,56,119216288.0,1.0980392156862746,0,0,56,107,0,0,0,0,1683787937989890.0,1683788057206178.0,0,0,0,0,4.697344711823271e-07,2.3486723559116358e-07,2.3486723559116358e-07,5.05467843454e-05,4.09088395706e-05,9.6379447747e-06,4,3,0,49,0,0,0,0,3,3,3,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-39256-80,192.168.21.128,192.168.21.70,39256,80,19,12,7,90017322.0,0.5833333333333334,0,0,13,19,0,0,0,0,1682607288387164.0,1682607378404486.0,0,0,0,0,1.4441664905338998e-07,6.665383802464153e-08,7.776281102874845e-08,2.5106278989e-06,1.0442434623e-06,1.4663844365e-06,5,4,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-47798-80,192.168.21.225,192.168.21.70,47798,80,11,6,5,3867.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082211568603.0,1719082211572470.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-48966-80,192.168.21.128,192.168.21.70,48966,80,41,20,21,100989222.0,1.05,0,0,21,41,0,0,0,0,1682682686962350.0,1682682787951572.0,0,0,0,0,2.079429822719102e-07,9.902046774852866e-08,1.0892251452338153e-07,2.7705926876e-05,3.6835614002e-06,2.40223654757e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-37392-80,192.168.21.225,192.168.21.70,37392,80,11,6,5,7197.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081879964731.0,1719081879971928.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-37883-80,192.168.21.225,192.168.21.70,37883,80,11,6,5,4095.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083558827619.0,1719083558831714.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-42252,192.168.21.70,192.168.21.128,80,42252,49,24,25,114626822.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682533751338073.0,1682533865964895.0,0,0,0,0,2.1809904142679625e-07,1.046875398848622e-07,1.1341150154193405e-07,4.06362133986e-05,3.11445431157e-05,9.4916702828e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,101,49,52,114360584.0,1.0612244897959184,0,0,58,101,0,0,0,0,1683716573216909.0,1683716687577493.0,0,0,0,0,5.071677493357327e-07,2.273510600470526e-07,2.798166892886801e-07,4.92652258578e-05,3.74954363646e-05,1.17697894932e-05,5,4,0,49,0,0,0,0,3,4,8,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,125,62,63,114684794.0,1.0161290322580645,0,0,65,125,0,0,0,0,1683728382308562.0,1683728496993356.0,0,0,0,0,5.667708658917764e-07,2.7902565705441297e-07,2.877452088373634e-07,5.90313655705e-05,4.8969002813e-05,1.00623627575e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-54747-80,192.168.21.225,192.168.21.70,54747,80,11,6,5,14347.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083280598334.0,1719083280612681.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,123,62,61,109155647.0,0.9838709677419356,0,0,65,123,0,0,0,0,1683728262311406.0,1683728371467053.0,0,0,0,0,5.954799571661189e-07,2.931593635279355e-07,3.023205936381835e-07,6.20215278463e-05,5.14494682991e-05,1.05720595472e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,44,22,22,109244738.0,1.0,0,0,23,44,0,0,0,0,1682594064713860.0,1682594173958598.0,0,0,0,0,2.105364562273013e-07,1.0069134863044845e-07,1.0984510759685285e-07,3.15072383623e-05,4.0459614631e-06,2.74612768992e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-36740-80,192.168.21.225,192.168.21.70,36740,80,11,6,5,5581.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083376872713.0,1719083376878294.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
